"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"buf","DeclRefExpr",65,65,"unsigned char [500000]","buf","","","101356077365"
"c","DeclRefExpr",65,65,"unsigned char","c","","","102091551031"
"length","DeclRefExpr",65,65,"unsigned long","length","length : Operations as part of Algorithms","","102713356489"
"c","DeclRefExpr",65,65,"unsigned char","c","","","102560452987"
"inchar","DeclRefExpr",68,68,"int","inchar","","","104237405043"
"getchar","DeclRefExpr",68,68,"int (void)","getchar","","","103840190425"
"c","DeclRefExpr",68,68,"unsigned char","c","","","104158272012"
"inchar","DeclRefExpr",68,68,"int","inchar","","","101887395954"
"inchar","DeclRefExpr",68,68,"int","inchar","","","100839902359"
"c","DeclRefExpr",68,68,"unsigned char","c","","","101860199070"
"buf","DeclRefExpr",68,68,"unsigned char [500000]","buf","","","103651446116"
"c","DeclRefExpr",68,68,"unsigned char","c","","","101079306110"
"inchar","DeclRefExpr",69,69,"int","inchar","","","100506266140"
"getchar","DeclRefExpr",69,69,"int (void)","getchar","","","101775641767"
"c","DeclRefExpr",69,69,"unsigned char","c","","","100413210848"
"inchar","DeclRefExpr",69,69,"int","inchar","","","102114925964"
"inchar","DeclRefExpr",69,69,"int","inchar","","","102542948288"
"c","DeclRefExpr",69,69,"unsigned char","c","","","100111369427"
"buf","DeclRefExpr",69,69,"unsigned char [500000]","buf","","","102406303740"
"c","DeclRefExpr",69,69,"unsigned char","c","","","100839208039"
"inchar","DeclRefExpr",70,70,"int","inchar","","","100020583972"
"getchar","DeclRefExpr",70,70,"int (void)","getchar","","","101654375625"
"c","DeclRefExpr",70,70,"unsigned char","c","","","101506997885"
"inchar","DeclRefExpr",70,70,"int","inchar","","","101391443561"
"inchar","DeclRefExpr",70,70,"int","inchar","","","102477836222"
"c","DeclRefExpr",70,70,"unsigned char","c","","","100722488483"
"buf","DeclRefExpr",70,70,"unsigned char [500000]","buf","","","103163102833"
"c","DeclRefExpr",70,70,"unsigned char","c","","","102698156771"
"inchar","DeclRefExpr",71,71,"int","inchar","","","102770854728"
"getchar","DeclRefExpr",71,71,"int (void)","getchar","","","100430397967"
"c","DeclRefExpr",71,71,"unsigned char","c","","","101768454473"
"inchar","DeclRefExpr",71,71,"int","inchar","","","101173268874"
"inchar","DeclRefExpr",71,71,"int","inchar","","","100850028177"
"c","DeclRefExpr",71,71,"unsigned char","c","","","100385377722"
"buf","DeclRefExpr",71,71,"unsigned char [500000]","buf","","","100810983502"
"c","DeclRefExpr",71,71,"unsigned char","c","","","100716977199"
"buf","DeclRefExpr",75,75,"unsigned char [500000]","buf","","","101815450358"
"buf","DeclRefExpr",75,75,"unsigned char [500000]","buf","","","102909581663"
"buf","DeclRefExpr",75,75,"unsigned char [500000]","buf","","","102803170782"
"buf","DeclRefExpr",75,75,"unsigned char [500000]","buf","","","103256953486"
"length","DeclRefExpr",77,77,"unsigned long","length","length : Operations as part of Algorithms","","101446037002"
"crc","DeclRefExpr",81,81,"unsigned long","crc","","crc","104237137016"
"crc32","DeclRefExpr",81,81,"uLong (uLong, const Bytef *, uInt)","crc32","","","102118802890"
"i","DeclRefExpr",84,84,"unsigned int","i","","","101344190175"
"i","DeclRefExpr",84,84,"unsigned int","i","","","104173413580"
"length","DeclRefExpr",84,84,"unsigned long","length","length : Operations as part of Algorithms","","101041994633"
"i","DeclRefExpr",84,84,"unsigned int","i","","","100771334147"
"inchar","DeclRefExpr",86,86,"int","inchar","","","102484372610"
"getchar","DeclRefExpr",86,86,"int (void)","getchar","","","103653968673"
"c","DeclRefExpr",86,86,"unsigned char","c","","","104220257613"
"inchar","DeclRefExpr",86,86,"int","inchar","","","103312417415"
"inchar","DeclRefExpr",86,86,"int","inchar","","","103864844903"
"c","DeclRefExpr",86,86,"unsigned char","c","","","100781833144"
"buf","DeclRefExpr",86,86,"unsigned char [500000]","buf","","","101976239989"
"i","DeclRefExpr",86,86,"unsigned int","i","","","102951731794"
"c","DeclRefExpr",86,86,"unsigned char","c","","","101332903585"
"inchar","DeclRefExpr",89,89,"int","inchar","","","101512358112"
"c","DeclRefExpr",89,89,"unsigned char","c","","","102402074163"
"crc","DeclRefExpr",93,93,"unsigned long","crc","","crc","100316255320"
"crc32","DeclRefExpr",93,93,"uLong (uLong, const Bytef *, uInt)","crc32","","","103806578624"
"crc","DeclRefExpr",93,93,"unsigned long","crc","","crc","104145529271"
"buf","DeclRefExpr",93,93,"unsigned char [500000]","buf","","","103634339709"
"length","DeclRefExpr",93,93,"unsigned long","length","length : Operations as part of Algorithms","","100795400971"
"crc","DeclRefExpr",98,98,"unsigned long","crc","","crc","102057342527"
"buf","DeclRefExpr",98,98,"unsigned char [500000]","buf","","","102555615287"
"length","DeclRefExpr",98,98,"unsigned long","length","length : Operations as part of Algorithms","","103313389850"
"crc","DeclRefExpr",99,99,"unsigned long","crc","","crc","102150018149"
"buf","DeclRefExpr",99,99,"unsigned char [500000]","buf","","","100372609258"
"length","DeclRefExpr",99,99,"unsigned long","length","length : Operations as part of Algorithms","","102380994577"
"crc","DeclRefExpr",100,100,"unsigned long","crc","","crc","102144823487"
"buf","DeclRefExpr",100,100,"unsigned char [500000]","buf","","","101325562217"
"length","DeclRefExpr",100,100,"unsigned long","length","length : Operations as part of Algorithms","","100731105214"
"crc","DeclRefExpr",101,101,"unsigned long","crc","","crc","102504366918"
"buf","DeclRefExpr",101,101,"unsigned char [500000]","buf","","","103848277254"
"length","DeclRefExpr",101,101,"unsigned long","length","length : Operations as part of Algorithms","","103306126521"
"length","DeclRefExpr",104,104,"unsigned long","length","length : Operations as part of Algorithms","","102775552773"
"length","DeclRefExpr",106,106,"unsigned long","length","length : Operations as part of Algorithms","","104109782515"
"inchar","DeclRefExpr",109,109,"int","inchar","","","100311869982"
"getchar","DeclRefExpr",109,109,"int (void)","getchar","","","102226317498"
"c","DeclRefExpr",109,109,"unsigned char","c","","","102835287691"
"inchar","DeclRefExpr",109,109,"int","inchar","","","102322546903"
"inchar","DeclRefExpr",109,109,"int","inchar","","","103031117432"
"c","DeclRefExpr",109,109,"unsigned char","c","","","101849250968"
"buf","DeclRefExpr",110,110,"unsigned char [500000]","buf","","","101919801077"
"length","DeclRefExpr",110,110,"unsigned long","length","length : Operations as part of Algorithms","","100276287167"
"c","DeclRefExpr",110,110,"unsigned char","c","","","101377543928"
"crc","DeclRefExpr",113,113,"unsigned long","crc","","crc","100077227387"
"crc32","DeclRefExpr",113,113,"uLong (uLong, const Bytef *, uInt)","crc32","","","101768978735"
"crc","DeclRefExpr",113,113,"unsigned long","crc","","crc","102784084601"
"buf","DeclRefExpr",113,113,"unsigned char [500000]","buf","","","103081193302"
"length","DeclRefExpr",113,113,"unsigned long","length","length : Operations as part of Algorithms","","103684988827"
"inchar","DeclRefExpr",116,116,"int","inchar","","","100195259008"
"c","DeclRefExpr",116,116,"unsigned char","c","","","100728378385"
"buf","DeclRefExpr",120,120,"unsigned char [500000]","buf","","","101473309288"
"length","DeclRefExpr",120,120,"unsigned long","length","length : Operations as part of Algorithms","","103119160218"
"buf","DeclRefExpr",121,121,"unsigned char [500000]","buf","","","102454202030"
"length","DeclRefExpr",121,121,"unsigned long","length","length : Operations as part of Algorithms","","101931692307"
"buf","DeclRefExpr",122,122,"unsigned char [500000]","buf","","","101637245001"
"length","DeclRefExpr",122,122,"unsigned long","length","length : Operations as part of Algorithms","","101815037208"
"buf","DeclRefExpr",123,123,"unsigned char [500000]","buf","","","101007983209"
"length","DeclRefExpr",123,123,"unsigned long","length","length : Operations as part of Algorithms","","100506472364"
"i","DeclRefExpr",126,126,"unsigned int","i","","","102709694739"
"i","DeclRefExpr",126,126,"unsigned int","i","","","103838634736"
"length","DeclRefExpr",126,126,"unsigned long","length","length : Operations as part of Algorithms","","101882357549"
"i","DeclRefExpr",126,126,"unsigned int","i","","","101785424012"
"putchar","DeclRefExpr",127,127,"int (int)","putchar","","","103280621021"
"buf","DeclRefExpr",127,127,"unsigned char [500000]","buf","","","100402407559"
"i","DeclRefExpr",127,127,"unsigned int","i","","","101546426481"
"inchar","DeclRefExpr",132,132,"int","inchar","","","101644710102"
"c","DeclRefExpr",132,132,"unsigned char","c","","","101724424326"
"i","DeclRefExpr",136,136,"unsigned int","i","","","100092689851"
"i","DeclRefExpr",136,136,"unsigned int","i","","","103356632969"
"i","DeclRefExpr",136,136,"unsigned int","i","","","103017714621"
"putchar","DeclRefExpr",137,137,"int (int)","putchar","","","103566435508"
"buf","DeclRefExpr",137,137,"unsigned char [500000]","buf","","","103054370963"
"i","DeclRefExpr",137,137,"unsigned int","i","","","101966932575"
"i","DeclRefExpr",140,140,"unsigned int","i","","","102101714151"
"i","DeclRefExpr",140,140,"unsigned int","i","","","102471269307"
"length","DeclRefExpr",140,140,"unsigned long","length","length : Operations as part of Algorithms","","104026038809"
"i","DeclRefExpr",140,140,"unsigned int","i","","","103271195234"
"inchar","DeclRefExpr",142,142,"int","inchar","","","103870134104"
"getchar","DeclRefExpr",142,142,"int (void)","getchar","","","103959610485"
"c","DeclRefExpr",142,142,"unsigned char","c","","","100745011927"
"inchar","DeclRefExpr",142,142,"int","inchar","","","100782216902"
"inchar","DeclRefExpr",142,142,"int","inchar","","","101383412628"
"c","DeclRefExpr",142,142,"unsigned char","c","","","103401813565"
"putchar","DeclRefExpr",143,143,"int (int)","putchar","","","101121065811"
"c","DeclRefExpr",143,143,"unsigned char","c","","","101009072101"
"inchar","DeclRefExpr",146,146,"int","inchar","","","100566731793"
"c","DeclRefExpr",146,146,"unsigned char","c","","","102994853976"
"buf","DeclRefExpr",152,152,"unsigned char [500000]","buf","","","103931006582"
"buf","DeclRefExpr",152,152,"unsigned char [500000]","buf","","","103230838404"
"buf","DeclRefExpr",152,152,"unsigned char [500000]","buf","","","100946161596"
"buf","DeclRefExpr",152,152,"unsigned char [500000]","buf","","","100787467674"
"inchar","DeclRefExpr",156,156,"int","inchar","","","103949989916"
"c","DeclRefExpr",156,156,"unsigned char","c","","","100988140936"
"buf","DeclRefExpr",159,159,"unsigned char [500000]","buf","","","103893314549"
"buf","DeclRefExpr",159,159,"unsigned char [500000]","buf","","","102477117429"
"buf","DeclRefExpr",159,159,"unsigned char [500000]","buf","","","102584699323"
"buf","DeclRefExpr",159,159,"unsigned char [500000]","buf","","","101653813957"
"uInt","TypeRef",93,93,"uInt","u Int","int : Properties of Datastructure / Function / Blocks","","102031508155"
"i","UnexposedExpr",51,51,"unsigned int","i","","","100183441141"
"getchar","UnexposedExpr",53,53,"int (*)(void)","getchar","","","103301821322"
"inchar","UnexposedExpr",53,53,"unsigned int","inchar","","","100689162211"
"inchar","UnexposedExpr",53,53,"int","inchar","","","103381384243"
"inchar","UnexposedExpr",53,53,"int","inchar","","","103075511708"
"c","UnexposedExpr",53,53,"int","c","","","100876647866"
"c","UnexposedExpr",53,53,"unsigned char","c","","","103529220104"
"putchar","UnexposedExpr",54,54,"int (*)(int)","putchar","","","102585457516"
"c","UnexposedExpr",54,54,"int","c","","","102953925167"
"c","UnexposedExpr",54,54,"unsigned char","c","","","101144802416"
"inchar","UnexposedExpr",57,57,"int","inchar","","","102355459555"
"c","UnexposedExpr",57,57,"int","c","","","102208170721"
"c","UnexposedExpr",57,57,"unsigned char","c","","","100702041939"
"getchar","UnexposedExpr",62,62,"int (*)(void)","getchar","","","100886237702"
"inchar","UnexposedExpr",62,62,"unsigned int","inchar","","","100974998894"
"inchar","UnexposedExpr",62,62,"int","inchar","","","102168966958"
"inchar","UnexposedExpr",62,62,"int","inchar","","","102281820169"
"c","UnexposedExpr",62,62,"int","c","","","102436686084"
"c","UnexposedExpr",62,62,"unsigned char","c","","","102934450662"
"buf","UnexposedExpr",62,62,"unsigned char *","buf","","","103576863322"
"c","UnexposedExpr",62,62,"unsigned char","c","","","101472705451"
"c","UnexposedExpr",62,62,"unsigned long","c","","","100917446292"
"c","UnexposedExpr",62,62,"unsigned char","c","","","103546454729"
"getchar","UnexposedExpr",63,63,"int (*)(void)","getchar","","","102903405545"
"inchar","UnexposedExpr",63,63,"unsigned int","inchar","","","101435469192"
"inchar","UnexposedExpr",63,63,"int","inchar","","","100594443980"
"inchar","UnexposedExpr",63,63,"int","inchar","","","102800363958"
"c","UnexposedExpr",63,63,"int","c","","","102661507979"
"c","UnexposedExpr",63,63,"unsigned char","c","","","103620927072"
"buf","UnexposedExpr",63,63,"unsigned char *","buf","","","102591245790"
"c","UnexposedExpr",63,63,"unsigned char","c","","","101793571812"
"c","UnexposedExpr",63,63,"unsigned long","c","","","104070664599"
"c","UnexposedExpr",63,63,"unsigned char","c","","","102204016782"
"getchar","UnexposedExpr",64,64,"int (*)(void)","getchar","","","102017984627"
"inchar","UnexposedExpr",64,64,"unsigned int","inchar","","","101716173156"
"inchar","UnexposedExpr",64,64,"int","inchar","","","104184165780"
"inchar","UnexposedExpr",64,64,"int","inchar","","","101757423710"
"c","UnexposedExpr",64,64,"int","c","","","102859196881"
"c","UnexposedExpr",64,64,"unsigned char","c","","","102196830631"
"buf","UnexposedExpr",64,64,"unsigned char *","buf","","","104191648849"
"c","UnexposedExpr",64,64,"unsigned char","c","","","100893183731"
"c","UnexposedExpr",64,64,"unsigned long","c","","","102674717954"
"c","UnexposedExpr",64,64,"unsigned char","c","","","101787163846"
"getchar","UnexposedExpr",65,65,"int (*)(void)","getchar","","","102332179318"
"inchar","UnexposedExpr",65,65,"unsigned int","inchar","","","100402913066"
"inchar","UnexposedExpr",65,65,"int","inchar","","","103691264225"
"inchar","UnexposedExpr",65,65,"int","inchar","","","103190239979"
"c","UnexposedExpr",65,65,"int","c","","","101559775153"
"c","UnexposedExpr",65,65,"unsigned char","c","","","100692740685"
"buf","UnexposedExpr",65,65,"unsigned char *","buf","","","101698144044"
"c","UnexposedExpr",65,65,"unsigned char","c","","","100718203717"
"c","UnexposedExpr",65,65,"unsigned long","c","","","101223420678"
"c","UnexposedExpr",65,65,"unsigned char","c","","","101002683667"
"getchar","UnexposedExpr",68,68,"int (*)(void)","getchar","","","104060955487"
"inchar","UnexposedExpr",68,68,"unsigned int","inchar","","","101482165669"
"inchar","UnexposedExpr",68,68,"int","inchar","","","104178459623"
"inchar","UnexposedExpr",68,68,"int","inchar","","","100665036380"
"c","UnexposedExpr",68,68,"int","c","","","101360983745"
"c","UnexposedExpr",68,68,"unsigned char","c","","","102649311110"
"buf","UnexposedExpr",68,68,"unsigned char *","buf","","","102793546059"
"c","UnexposedExpr",68,68,"unsigned char","c","","","100450251939"
"getchar","UnexposedExpr",69,69,"int (*)(void)","getchar","","","100308741324"
"inchar","UnexposedExpr",69,69,"unsigned int","inchar","","","101270586706"
"inchar","UnexposedExpr",69,69,"int","inchar","","","103925035654"
"inchar","UnexposedExpr",69,69,"int","inchar","","","101128918984"
"c","UnexposedExpr",69,69,"int","c","","","100321860082"
"c","UnexposedExpr",69,69,"unsigned char","c","","","102370890077"
"buf","UnexposedExpr",69,69,"unsigned char *","buf","","","101615174130"
"c","UnexposedExpr",69,69,"unsigned char","c","","","101730604985"
"getchar","UnexposedExpr",70,70,"int (*)(void)","getchar","","","103252836639"
"inchar","UnexposedExpr",70,70,"unsigned int","inchar","","","103775042338"
"inchar","UnexposedExpr",70,70,"int","inchar","","","103458846794"
"inchar","UnexposedExpr",70,70,"int","inchar","","","103277897428"
"c","UnexposedExpr",70,70,"int","c","","","100123541018"
"c","UnexposedExpr",70,70,"unsigned char","c","","","101407652509"
"buf","UnexposedExpr",70,70,"unsigned char *","buf","","","101908865333"
"c","UnexposedExpr",70,70,"unsigned char","c","","","103238340166"
"getchar","UnexposedExpr",71,71,"int (*)(void)","getchar","","","101014427891"
"inchar","UnexposedExpr",71,71,"unsigned int","inchar","","","104012191215"
"inchar","UnexposedExpr",71,71,"int","inchar","","","104293507777"
"inchar","UnexposedExpr",71,71,"int","inchar","","","102313832163"
"c","UnexposedExpr",71,71,"int","c","","","102138545809"
"c","UnexposedExpr",71,71,"unsigned char","c","","","104088180315"
"buf","UnexposedExpr",71,71,"unsigned char *","buf","","","100564201302"
"c","UnexposedExpr",71,71,"unsigned char","c","","","101972269462"
"buf","UnexposedExpr",75,75,"unsigned char *","buf","","","101862845561"
"buf","UnexposedExpr",75,75,"unsigned char *","buf","","","101960801380"
"buf","UnexposedExpr",75,75,"unsigned char *","buf","","","102611412424"
"buf","UnexposedExpr",75,75,"unsigned char *","buf","","","102279259268"
"length","UnexposedExpr",77,77,"unsigned long","length","length : Operations as part of Algorithms","","100868585748"
"crc32","UnexposedExpr",81,81,"uLong (*)(uLong, const Bytef *, uInt)","crc32","","","100936214412"
"i","UnexposedExpr",84,84,"unsigned long","i","","","100731795601"
"i","UnexposedExpr",84,84,"unsigned int","i","","","104244708762"
"length","UnexposedExpr",84,84,"unsigned long","length","length : Operations as part of Algorithms","","103165440659"
"getchar","UnexposedExpr",86,86,"int (*)(void)","getchar","","","102408345911"
"inchar","UnexposedExpr",86,86,"unsigned int","inchar","","","102315222105"
"inchar","UnexposedExpr",86,86,"int","inchar","","","103574588424"
"inchar","UnexposedExpr",86,86,"int","inchar","","","104002172611"
"c","UnexposedExpr",86,86,"int","c","","","101752051044"
"c","UnexposedExpr",86,86,"unsigned char","c","","","104248942119"
"buf","UnexposedExpr",86,86,"unsigned char *","buf","","","101502530114"
"i","UnexposedExpr",86,86,"unsigned int","i","","","101034368478"
"c","UnexposedExpr",86,86,"unsigned char","c","","","102933694444"
"inchar","UnexposedExpr",89,89,"int","inchar","","","102093670420"
"c","UnexposedExpr",89,89,"int","c","","","102234438057"
"c","UnexposedExpr",89,89,"unsigned char","c","","","103001711406"
"crc32","UnexposedExpr",93,93,"uLong (*)(uLong, const Bytef *, uInt)","crc32","","","101351666047"
"crc","UnexposedExpr",93,93,"unsigned long","crc","","crc","100305429814"
"buf","UnexposedExpr",93,93,"unsigned char *","buf","","","102825288718"
"length","UnexposedExpr",93,93,"unsigned long","length","length : Operations as part of Algorithms","","101403718225"
"crc","UnexposedExpr",98,98,"unsigned long","crc","","crc","102696091582"
"buf","UnexposedExpr",98,98,"unsigned char *","buf","","","100402097929"
"length","UnexposedExpr",98,98,"unsigned long","length","length : Operations as part of Algorithms","","101359300275"
"crc","UnexposedExpr",99,99,"unsigned long","crc","","crc","103834234472"
"buf","UnexposedExpr",99,99,"unsigned char *","buf","","","104144439682"
"length","UnexposedExpr",99,99,"unsigned long","length","length : Operations as part of Algorithms","","102126441098"
"crc","UnexposedExpr",100,100,"unsigned long","crc","","crc","101242327987"
"buf","UnexposedExpr",100,100,"unsigned char *","buf","","","101903457649"
"length","UnexposedExpr",100,100,"unsigned long","length","length : Operations as part of Algorithms","","100052328169"
"buf","UnexposedExpr",101,101,"unsigned char *","buf","","","103857358035"
"length","UnexposedExpr",101,101,"unsigned long","length","length : Operations as part of Algorithms","","101101443725"
"length","UnexposedExpr",106,106,"unsigned long","length","length : Operations as part of Algorithms","","100416815890"
"getchar","UnexposedExpr",109,109,"int (*)(void)","getchar","","","101659506017"
"inchar","UnexposedExpr",109,109,"unsigned int","inchar","","","102168797689"
"inchar","UnexposedExpr",109,109,"int","inchar","","","103422795700"
"inchar","UnexposedExpr",109,109,"int","inchar","","","100348233678"
"c","UnexposedExpr",109,109,"int","c","","","102048129622"
"c","UnexposedExpr",109,109,"unsigned char","c","","","101633095367"
"buf","UnexposedExpr",110,110,"unsigned char *","buf","","","103421601057"
"length","UnexposedExpr",110,110,"unsigned long","length","length : Operations as part of Algorithms","","100883309848"
"c","UnexposedExpr",110,110,"unsigned char","c","","","100027998738"
"crc32","UnexposedExpr",113,113,"uLong (*)(uLong, const Bytef *, uInt)","crc32","","","100085355469"
"crc","UnexposedExpr",113,113,"unsigned long","crc","","crc","101769452921"
"buf","UnexposedExpr",113,113,"unsigned char *","buf","","","102104050459"
"length","UnexposedExpr",113,113,"unsigned long","length","length : Operations as part of Algorithms","","101830399348"
"inchar","UnexposedExpr",116,116,"int","inchar","","","101612431759"
"c","UnexposedExpr",116,116,"int","c","","","101820104892"
"c","UnexposedExpr",116,116,"unsigned char","c","","","100674020512"
"buf","UnexposedExpr",120,120,"unsigned char *","buf","","","100709001999"
"length","UnexposedExpr",120,120,"unsigned long","length","length : Operations as part of Algorithms","","100374567851"
"buf","UnexposedExpr",121,121,"unsigned char *","buf","","","100243063880"
"length","UnexposedExpr",121,121,"unsigned long","length","length : Operations as part of Algorithms","","104248818423"
"buf","UnexposedExpr",122,122,"unsigned char *","buf","","","101475783622"
"length","UnexposedExpr",122,122,"unsigned long","length","length : Operations as part of Algorithms","","102847986085"
"buf","UnexposedExpr",123,123,"unsigned char *","buf","","","104288740936"
"i","UnexposedExpr",126,126,"unsigned long","i","","","102765714369"
"i","UnexposedExpr",126,126,"unsigned int","i","","","100403126932"
"length","UnexposedExpr",126,126,"unsigned long","length","length : Operations as part of Algorithms","","100210340251"
"putchar","UnexposedExpr",127,127,"int (*)(int)","putchar","","","101482413254"
"buf","UnexposedExpr",127,127,"unsigned char *","buf","","","101240052094"
"i","UnexposedExpr",127,127,"unsigned int","i","","","103088951585"
"inchar","UnexposedExpr",132,132,"int","inchar","","","102873010717"
"c","UnexposedExpr",132,132,"int","c","","","102780738699"
"c","UnexposedExpr",132,132,"unsigned char","c","","","102746605956"
"i","UnexposedExpr",136,136,"unsigned int","i","","","102184626046"
"putchar","UnexposedExpr",137,137,"int (*)(int)","putchar","","","102116501333"
"buf","UnexposedExpr",137,137,"unsigned char *","buf","","","102659148878"
"i","UnexposedExpr",137,137,"unsigned int","i","","","103314324535"
"i","UnexposedExpr",140,140,"unsigned long","i","","","103492399057"
"i","UnexposedExpr",140,140,"unsigned int","i","","","100898656174"
"length","UnexposedExpr",140,140,"unsigned long","length","length : Operations as part of Algorithms","","102918968254"
"getchar","UnexposedExpr",142,142,"int (*)(void)","getchar","","","102343902156"
"inchar","UnexposedExpr",142,142,"unsigned int","inchar","","","101182668642"
"inchar","UnexposedExpr",142,142,"int","inchar","","","104168984283"
"inchar","UnexposedExpr",142,142,"int","inchar","","","102971152138"
