"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"pixel_depth","MemberRefExpr",583,583,"png_byte","pixel depth","","pixel | depth","702802384197"
"interlaced","MemberRefExpr",588,588,"png_byte","interlaced","","interlaced","701455637882"
"transformations","MemberRefExpr",589,589,"png_uint_32","transformations","","","703471420083"
"pass","MemberRefExpr",591,591,"png_byte","pass","","","701891497916"
"row_buf","MemberRefExpr",592,592,"png_bytep","row buf","","","703212584534"
"pass","MemberRefExpr",592,592,"png_byte","pass","","","701115940056"
"transformations","MemberRefExpr",593,593,"png_uint_32","transformations","","","701525640018"
"read_row_fn","MemberRefExpr",613,613,"png_read_status_ptr","read row fn","read : Operations as part of Data structure","","700478543361"
"read_row_fn","MemberRefExpr",614,614,"png_read_status_ptr","read row fn","read : Operations as part of Data structure","","701335021880"
"row_number","MemberRefExpr",614,614,"png_uint_32","row number","number : Data-Structure and its Components","","700699228513"
"pass","MemberRefExpr",614,614,"png_byte","pass","","","701638538121"
"flags","MemberRefExpr",712,712,"png_uint_32","flags","","","700914724759"
"interlaced","MemberRefExpr",720,720,"png_byte","interlaced","","interlaced","702356544579"
"transformations","MemberRefExpr",721,721,"png_uint_32","transformations","","","700674341353"
"num_rows","MemberRefExpr",730,730,"png_uint_32","num rows","","","703222645486"
"height","MemberRefExpr",730,730,"png_uint_32","height","height : Data-Structure and its Components","","701643180713"
"height","MemberRefExpr",746,746,"png_uint_32","height","height : Data-Structure and its Components","","703414731772"
"color_type","MemberRefExpr",787,787,"png_byte","color type","","color","703817419247"
"num_palette_max","MemberRefExpr",788,788,"int","num palette max","max : Operations as part of Data structure","palette","700702890334"
"num_palette","MemberRefExpr",788,788,"png_uint_16","num palette","","palette","703726122813"
"chunk_name","MemberRefExpr",795,795,"png_uint_32","chunk name","","chunk","703712905738"
"mode","MemberRefExpr",798,798,"png_uint_32","mode","mode : Operations as part of Data structure","","700121289000"
"flags","MemberRefExpr",814,814,"png_uint_32","flags","","","704113301619"
"mode","MemberRefExpr",815,815,"png_uint_32","mode","mode : Operations as part of Data structure","","703681480400"
"mode","MemberRefExpr",820,820,"png_uint_32","mode","mode : Operations as part of Data structure","","703636761083"
"flags","MemberRefExpr",832,832,"png_uint_32","flags","","","703644820109"
"mode","MemberRefExpr",833,833,"png_uint_32","mode","mode : Operations as part of Data structure","","702094981143"
"mode","MemberRefExpr",934,934,"png_uint_32","mode","mode : Operations as part of Data structure","","704011899001"
"big_row_buf","MemberRefExpr",948,948,"png_bytep","big row buf","","","702120800243"
"big_row_buf","MemberRefExpr",949,949,"png_bytep","big row buf","","","703584096714"
"big_prev_row","MemberRefExpr",950,950,"png_bytep","big prev row","prev : Data-Structure and its Components","","701592459276"
"big_prev_row","MemberRefExpr",951,951,"png_bytep","big prev row","prev : Data-Structure and its Components","","703779028676"
"read_buffer","MemberRefExpr",952,952,"png_bytep","read buffer","read : Operations as part of Data structure | buffer : Time Complexity / Space Complexity/ Memory/ Exception","","700239815302"
"read_buffer","MemberRefExpr",953,953,"png_bytep","read buffer","read : Operations as part of Data structure | buffer : Time Complexity / Space Complexity/ Memory/ Exception","","703684549615"
"palette_lookup","MemberRefExpr",956,956,"png_bytep","palette lookup","","palette","701477990109"
"palette_lookup","MemberRefExpr",957,957,"png_bytep","palette lookup","","palette","700568014466"
"quantize_index","MemberRefExpr",958,958,"png_bytep","quantize index","index : Data-Structure and its Components","","702148706849"
"quantize_index","MemberRefExpr",959,959,"png_bytep","quantize index","index : Data-Structure and its Components","","702376519045"
"free_me","MemberRefExpr",962,962,"png_uint_32","free me","free : Time Complexity / Space Complexity/ Memory/ Exception","","702387329207"
"palette","MemberRefExpr",964,964,"png_colorp","palette","","palette","700132398707"
"palette","MemberRefExpr",965,965,"png_colorp","palette","","palette","703471092213"
"free_me","MemberRefExpr",967,967,"png_uint_32","free me","free : Time Complexity / Space Complexity/ Memory/ Exception","","703756480128"
"free_me","MemberRefExpr",971,971,"png_uint_32","free me","free : Time Complexity / Space Complexity/ Memory/ Exception","","700418714121"
"trans_alpha","MemberRefExpr",973,973,"png_bytep","trans alpha","","alpha","703269996862"
"trans_alpha","MemberRefExpr",974,974,"png_bytep","trans alpha","","alpha","701994073927"
"free_me","MemberRefExpr",976,976,"png_uint_32","free me","free : Time Complexity / Space Complexity/ Memory/ Exception","","702984452249"
"zstream","MemberRefExpr",979,979,"z_stream","zstream","","zstream","702568766616"
"save_buffer","MemberRefExpr",982,982,"png_bytep","save buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","702509228578"
"save_buffer","MemberRefExpr",983,983,"png_bytep","save buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","702656701713"
"data","MemberRefExpr",988,988,"png_byte *","data","data : Data-Structure and its Components","","701946918153"
"unknown_chunk","MemberRefExpr",988,988,"png_unknown_chunk","unknown chunk","","chunk","702334264935"
"data","MemberRefExpr",989,989,"png_byte *","data","data : Data-Structure and its Components","","704240355276"
"unknown_chunk","MemberRefExpr",989,989,"png_unknown_chunk","unknown chunk","","chunk","702506132362"
"chunk_list","MemberRefExpr",993,993,"png_bytep","chunk list","list : Data-Structure and its Components","chunk","701861520160"
"chunk_list","MemberRefExpr",994,994,"png_bytep","chunk list","list : Data-Structure and its Components","chunk","702651611076"
"read_row_fn","MemberRefExpr",1042,1042,"png_read_status_ptr","read row fn","read : Operations as part of Data structure","","701908953474"
"height","MemberRefExpr",1059,1059,"png_uint_32","height","height : Data-Structure and its Components","","701176838872"
"valid","MemberRefExpr",1152,1152,"png_uint_32","valid","valid : Operations as part of Algorithms","","700207627440"
"sig_bit","MemberRefExpr",1153,1153,"png_color_8","sig bit","bit : Data-Structure and its Components","","701932287765"
"row_pointers","MemberRefExpr",1224,1224,"png_bytepp","row pointers","pointers : Time Complexity / Space Complexity/ Memory/ Exception","","702723144891"
"row_pointers","MemberRefExpr",1228,1228,"png_bytepp","row pointers","pointers : Time Complexity / Space Complexity/ Memory/ Exception","","703944586044"
"height","MemberRefExpr",1229,1229,"png_uint_32","height","height : Data-Structure and its Components","","700356371383"
"height","MemberRefExpr",1231,1231,"png_uint_32","height","height : Data-Structure and its Components","","704092618383"
"row_pointers","MemberRefExpr",1232,1232,"png_bytepp","row pointers","pointers : Time Complexity / Space Complexity/ Memory/ Exception","","701673665603"
"free_me","MemberRefExpr",1234,1234,"png_uint_32","free me","free : Time Complexity / Space Complexity/ Memory/ Exception","","701520948539"
"height","MemberRefExpr",1236,1236,"png_uint_32","height","height : Data-Structure and its Components","","702995825288"
"row_pointers","MemberRefExpr",1237,1237,"png_bytepp","row pointers","pointers : Time Complexity / Space Complexity/ Memory/ Exception","","702476156799"
"rowbytes","MemberRefExpr",1238,1238,"size_t","rowbytes","","","700128568250"
"row_pointers","MemberRefExpr",1241,1241,"png_bytepp","row pointers","pointers : Time Complexity / Space Complexity/ Memory/ Exception","","700446056102"
"valid","MemberRefExpr",1242,1242,"png_uint_32","valid","valid : Operations as part of Algorithms","","702061541829"
"opaque","MemberRefExpr",1308,1308,"png_controlp","opaque","","","702464824128"
"version","MemberRefExpr",1317,1317,"png_uint_32","version","","","704159842115"
"png_ptr","MemberRefExpr",1332,1332,"png_structp","png ptr","","png","702339567086"
"info_ptr","MemberRefExpr",1333,1333,"png_infop","info ptr","","","702418038345"
"for_write","MemberRefExpr",1334,1334,"unsigned int","for write","for : Operations as part of Algorithms | write : Operations as part of Data structure","","700613739575"
"opaque","MemberRefExpr",1336,1336,"png_controlp","opaque","","","700371760067"
"color_type","MemberRefExpr",1359,1359,"png_byte","color type","","color","703769875601"
"color_type","MemberRefExpr",1362,1362,"png_byte","color type","","color","700938141686"
"num_trans","MemberRefExpr",1370,1370,"png_uint_16","num trans","","","704269155278"
"bit_depth","MemberRefExpr",1373,1373,"png_byte","bit depth","bit : Data-Structure and its Components","depth","701708825415"
"color_type","MemberRefExpr",1376,1376,"png_byte","color type","","color","703188097620"
"png_ptr","MemberRefExpr",1410,1410,"png_structp","png ptr","","png","703574937540"
"opaque","MemberRefExpr",1410,1410,"png_controlp","opaque","","","700090656186"
"info_ptr","MemberRefExpr",1411,1411,"png_infop","info ptr","","","702576348284"
"opaque","MemberRefExpr",1411,1411,"png_controlp","opaque","","","701538174957"
"width","MemberRefExpr",1419,1419,"png_uint_32","width","","","703959587112"
"width","MemberRefExpr",1419,1419,"png_uint_32","width","","","700720833097"
"height","MemberRefExpr",1420,1420,"png_uint_32","height","height : Data-Structure and its Components","","700198723761"
"height","MemberRefExpr",1420,1420,"png_uint_32","height","height : Data-Structure and its Components","","700846953836"
"format","MemberRefExpr",1425,1425,"png_uint_32","format","","","701523548198"
"flags","MemberRefExpr",1433,1433,"png_uint_16","flags","","","703677204361"
"colorspace","MemberRefExpr",1433,1433,"png_colorspace","colorspace","","colorspace","700115329956"
"flags","MemberRefExpr",1436,1436,"png_uint_32","flags","","","700997342909"
"color_type","MemberRefExpr",1446,1446,"png_byte","color type","","color","700770959157"
"bit_depth","MemberRefExpr",1449,1449,"png_byte","bit depth","bit : Data-Structure and its Components","depth","701893935383"
"num_palette","MemberRefExpr",1453,1453,"png_uint_16","num palette","","palette","702556996470"
"colormap_entries","MemberRefExpr",1464,1464,"png_uint_32","colormap entries","","","703130211004"
"version","MemberRefExpr",1474,1474,"png_uint_32","version","","","703647568537"
"io_ptr","MemberRefExpr",1484,1484,"png_voidp","io ptr","","","702047882912"
"png_ptr","MemberRefExpr",1484,1484,"png_structp","png ptr","","png","702925190383"
"opaque","MemberRefExpr",1484,1484,"png_controlp","opaque","","","703614321411"
"version","MemberRefExpr",1504,1504,"png_uint_32","version","","","701592175530"
"io_ptr","MemberRefExpr",1514,1514,"png_voidp","io ptr","","","704063009916"
"png_ptr","MemberRefExpr",1514,1514,"png_structp","png ptr","","png","701250732533"
"opaque","MemberRefExpr",1514,1514,"png_controlp","opaque","","","703284375976"
"owned_file","MemberRefExpr",1515,1515,"unsigned int","owned file","","","702970992509"
"opaque","MemberRefExpr",1515,1515,"png_controlp","opaque","","","703048061180"
"io_ptr","MemberRefExpr",1545,1545,"png_voidp","io ptr","","","700311087088"
"opaque","MemberRefExpr",1548,1548,"png_controlp","opaque","","","702077448644"
"memory","MemberRefExpr",1551,1551,"png_const_bytep","memory","memory : Time Complexity / Space Complexity/ Memory/ Exception","","703361795862"
"size","MemberRefExpr",1552,1552,"size_t","size","size : Data-Structure and its Components","","700970402687"
"memory","MemberRefExpr",1557,1557,"png_const_bytep","memory","memory : Time Complexity / Space Complexity/ Memory/ Exception","","703975690611"
"size","MemberRefExpr",1558,1558,"size_t","size","size : Data-Structure and its Components","","702273656899"
"version","MemberRefExpr",1573,1573,"png_uint_32","version","","","700962118638"
"memory","MemberRefExpr",1583,1583,"png_const_bytep","memory","memory : Time Complexity / Space Complexity/ Memory/ Exception","","701666535519"
"opaque","MemberRefExpr",1583,1583,"png_controlp","opaque","","","702897972668"
"size","MemberRefExpr",1584,1584,"size_t","size","size : Data-Structure and its Components","","703478790171"
"opaque","MemberRefExpr",1584,1584,"png_controlp","opaque","","","700571654136"
"io_ptr","MemberRefExpr",1585,1585,"png_voidp","io ptr","","","700660020419"
"png_ptr","MemberRefExpr",1585,1585,"png_structp","png ptr","","png","703583138378"
"opaque","MemberRefExpr",1585,1585,"png_controlp","opaque","","","700292040588"
"read_data_fn","MemberRefExpr",1586,1586,"png_rw_ptr","read data fn","read : Operations as part of Data structure | data : Data-Structure and its Components","","700948311444"
"png_ptr","MemberRefExpr",1586,1586,"png_structp","png ptr","","png","700981329679"
"opaque","MemberRefExpr",1586,1586,"png_controlp","opaque","","","703126457549"
"gamma","MemberRefExpr",1668,1668,"png_fixed_point","gamma","","gamma","700564364725"
"colorspace","MemberRefExpr",1668,1668,"png_colorspace","colorspace","","colorspace","700150668472"
"png_ptr","MemberRefExpr",1668,1668,"png_structp","png ptr","","png","701680004739"
"opaque","MemberRefExpr",1668,1668,"png_controlp","opaque","","","701241330282"
"image","MemberRefExpr",1668,1668,"png_imagep","image","","image","702458778181"
"file_encoding","MemberRefExpr",1673,1673,"int","file encoding","","","701182258939"
"gamma_to_linear","MemberRefExpr",1674,1674,"png_fixed_point","gamma to linear","linear : Properties of Datastructure / Function / Blocks","gamma","701545406359"
"file_encoding","MemberRefExpr",1678,1678,"int","file encoding","","","701119056931"
"file_encoding","MemberRefExpr",1682,1682,"int","file encoding","","","702757403006"
"file_encoding","MemberRefExpr",1689,1689,"int","file encoding","","","702103443118"
"file_encoding","MemberRefExpr",1694,1694,"int","file encoding","","","704012248479"
"gamma_to_linear","MemberRefExpr",1700,1700,"png_fixed_point","gamma to linear","linear : Properties of Datastructure / Function / Blocks","gamma","703548601287"
"png_ptr","MemberRefExpr",1716,1716,"png_structp","png ptr","","png","704094178937"
"opaque","MemberRefExpr",1716,1716,"png_controlp","opaque","","","704086490141"
"image","MemberRefExpr",1716,1716,"png_imagep","image","","image","701362492986"
"image","MemberRefExpr",1766,1766,"png_imagep","image","","image","703657349228"
"format","MemberRefExpr",1767,1767,"png_uint_32","format","","","703783778423"
"format","MemberRefExpr",1769,1769,"png_uint_32","format","","","703807866341"
"png_ptr","MemberRefExpr",1773,1773,"png_structp","png ptr","","png","702412313905"
"opaque","MemberRefExpr",1773,1773,"png_controlp","opaque","","","703394288680"
"file_encoding","MemberRefExpr",1780,1780,"int","file encoding","","","701458354928"
"file_encoding","MemberRefExpr",1786,1786,"int","file encoding","","","701846227503"
"gamma_to_linear","MemberRefExpr",1791,1791,"png_fixed_point","gamma to linear","linear : Properties of Datastructure / Function / Blocks","gamma","700969437432"
"png_ptr","MemberRefExpr",1873,1873,"png_structp","png ptr","","png","703874224214"
"opaque","MemberRefExpr",1873,1873,"png_controlp","opaque","","","700730816421"
"format","MemberRefExpr",1878,1878,"png_uint_32","format","","","700212853490"
"format","MemberRefExpr",1879,1879,"png_uint_32","format","","","701463612220"
"format","MemberRefExpr",1884,1884,"png_uint_32","format","","","701469408031"
"colormap","MemberRefExpr",1891,1891,"png_voidp","colormap","","","700797358232"
"format","MemberRefExpr",1893,1893,"png_uint_32","format","","","704216182720"
"format","MemberRefExpr",1899,1899,"png_uint_32","format","","","703804515396"
"colormap","MemberRefExpr",1946,1946,"png_voidp","colormap","","","700524514191"
"format","MemberRefExpr",1948,1948,"png_uint_32","format","","","700153341329"
"format","MemberRefExpr",1950,1950,"png_uint_32","format","","","700176634435"
"image","MemberRefExpr",2094,2094,"png_imagep","image","","image","700646591910"
"png_ptr","MemberRefExpr",2096,2096,"png_structp","png ptr","","png","702033873773"
"opaque","MemberRefExpr",2096,2096,"png_controlp","opaque","","","701321798732"
"format","MemberRefExpr",2097,2097,"png_uint_32","format","","","703794813719"
"color_type","MemberRefExpr",2119,2119,"png_byte","color type","","color","702568258020"
"num_trans","MemberRefExpr",2120,2120,"png_uint_16","num trans","","","700909384614"
"background","MemberRefExpr",2126,2126,"png_const_colorp","background","","background","702342401798"
"green","MemberRefExpr",2136,2136,"const png_byte","green","","green","703514445670"
"background","MemberRefExpr",2136,2136,"png_const_colorp","background","","background","702265355112"
"red","MemberRefExpr",2139,2139,"const png_byte","red","","red","701403945256"
"background","MemberRefExpr",2139,2139,"png_const_colorp","background","","background","700158359641"
"blue","MemberRefExpr",2140,2140,"const png_byte","blue","","blue","704208149163"
"background","MemberRefExpr",2140,2140,"png_const_colorp","background","","background","701382170239"
"flags","MemberRefExpr",2158,2158,"png_uint_16","flags","","","702091102278"
"colorspace","MemberRefExpr",2158,2158,"png_colorspace","colorspace","","colorspace","702338938619"
"bit_depth","MemberRefExpr",2165,2165,"png_byte","bit depth","bit : Data-Structure and its Components","depth","703362474726"
"flags","MemberRefExpr",2166,2166,"png_uint_32","flags","","","703119602899"
"gamma","MemberRefExpr",2167,2167,"png_fixed_point","gamma","","gamma","700968580813"
"colorspace","MemberRefExpr",2167,2167,"png_colorspace","colorspace","","colorspace","702364007761"
"gamma","MemberRefExpr",2170,2170,"png_fixed_point","gamma","","gamma","704290877160"
"colorspace","MemberRefExpr",2170,2170,"png_colorspace","colorspace","","colorspace","700660332910"
"flags","MemberRefExpr",2172,2172,"png_uint_16","flags","","","700639883151"
"colorspace","MemberRefExpr",2172,2172,"png_colorspace","colorspace","","colorspace","702808453950"
"color_type","MemberRefExpr",2180,2180,"png_byte","color type","","color","704063142696"
"bit_depth","MemberRefExpr",2183,2183,"png_byte","bit depth","bit : Data-Structure and its Components","depth","700749368712"
"bit_depth","MemberRefExpr",2190,2190,"png_byte","bit depth","bit : Data-Structure and its Components","depth","702911096361"
"colormap_entries","MemberRefExpr",2191,2191,"png_uint_32","colormap entries","","","702366854711"
"num_trans","MemberRefExpr",2200,2200,"png_uint_16","num trans","","","702175605173"
"gray","MemberRefExpr",2202,2202,"png_uint_16","gray","","gray","701194094970"
"trans_color","MemberRefExpr",2202,2202,"png_color_16","trans color","","color","701568295609"
"bit_depth","MemberRefExpr",2246,2246,"png_byte","bit depth","bit : Data-Structure and its Components","depth","701920438435"
"colormap_entries","MemberRefExpr",2270,2270,"png_uint_32","colormap entries","","","702798167564"
"num_trans","MemberRefExpr",2275,2275,"png_uint_16","num trans","","","701488442239"
"index","MemberRefExpr",2306,2306,"png_byte","index","index : Data-Structure and its Components","","701428587235"
"gray","MemberRefExpr",2307,2307,"png_uint_16","gray","","gray","703118538615"
"red","MemberRefExpr",2307,2307,"png_uint_16","red","","red","701053700562"
"green","MemberRefExpr",2307,2307,"png_uint_16","green","","green","703149754795"
"blue","MemberRefExpr",2307,2307,"png_uint_16","blue","","blue","704283979943"
"colormap_entries","MemberRefExpr",2368,2368,"png_uint_32","colormap entries","","","701494872883"
"colormap_entries","MemberRefExpr",2402,2402,"png_uint_32","colormap entries","","","701456229114"
"index","MemberRefExpr",2419,2419,"png_byte","index","index : Data-Structure and its Components","","701560055514"
"gray","MemberRefExpr",2420,2420,"png_uint_16","gray","","gray","703439576923"
"red","MemberRefExpr",2420,2420,"png_uint_16","red","","red","704260697865"
"green","MemberRefExpr",2420,2420,"png_uint_16","green","","green","703075898456"
"blue","MemberRefExpr",2420,2420,"png_uint_16","blue","","blue","700405582763"
"colormap_entries","MemberRefExpr",2436,2436,"png_uint_32","colormap entries","","","701379368072"
"color_type","MemberRefExpr",2531,2531,"png_byte","color type","","color","701320541019"
"num_trans","MemberRefExpr",2532,2532,"png_uint_16","num trans","","","703456305340"
"colormap_entries","MemberRefExpr",2541,2541,"png_uint_32","colormap entries","","","701130380898"
"colormap_entries","MemberRefExpr",2555,2555,"png_uint_32","colormap entries","","","701130040724"
"color_type","MemberRefExpr",2566,2566,"png_byte","color type","","color","701353322641"
"num_trans","MemberRefExpr",2567,2567,"png_uint_16","num trans","","","703551285826"
"gamma","MemberRefExpr",2568,2568,"png_fixed_point","gamma","","gamma","700954469630"
"colorspace","MemberRefExpr",2568,2568,"png_colorspace","colorspace","","colorspace","701866674175"
"color_type","MemberRefExpr",2579,2579,"png_byte","color type","","color","700025863828"
"num_trans","MemberRefExpr",2580,2580,"png_uint_16","num trans","","","702304417391"
"gamma","MemberRefExpr",2601,2601,"png_fixed_point","gamma","","gamma","703506531427"
"colorspace","MemberRefExpr",2601,2601,"png_colorspace","colorspace","","colorspace","703509761491"
"index","MemberRefExpr",2623,2623,"png_byte","index","index : Data-Structure and its Components","","701644007863"
"gray","MemberRefExpr",2624,2624,"png_uint_16","gray","","gray","702890149532"
"red","MemberRefExpr",2624,2624,"png_uint_16","red","","red","702641584215"
"green","MemberRefExpr",2624,2624,"png_uint_16","green","","green","702675207342"
"blue","MemberRefExpr",2624,2624,"png_uint_16","blue","","blue","701732978220"
"color_type","MemberRefExpr",2650,2650,"png_byte","color type","","color","703152525070"
"num_trans","MemberRefExpr",2651,2651,"png_uint_16","num trans","","","703774685783"
"colormap_entries","MemberRefExpr",2660,2660,"png_uint_32","colormap entries","","","701321796401"
"colormap_entries","MemberRefExpr",2709,2709,"png_uint_32","colormap entries","","","702262436421"
"colormap","MemberRefExpr",2736,2736,"png_voidp","colormap","","","702973775915"
"colormap","MemberRefExpr",2738,2738,"png_voidp","colormap","","","703909004033"
"index","MemberRefExpr",2775,2775,"png_byte","index","index : Data-Structure and its Components","","700278153617"
