repos/libpng-code/contrib/libtests/pngimage.c	i.e. true-color depths	112	112	3	{}	['color']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	1.0	nan	nan	nan	1.0	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P	nan	[0, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	the transform was tested somewhere	117	117	5	{}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	N	12	[0, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	"List ALL the PNG_TRANSFORM_ macros here.  Check for support using the READ
    * macros; even if the transform is supported on write it cannot be tested
    * without the read support."	120	123	31	{'list': ['list', 'Data-Structure and its Components'], 'macros': ['macro', 'Properties of Datastructure / Function / Blocks'], 'check': ['check', 'Operations as part of Algorithms'], 'for': ['for', 'Operations as part of Algorithms'], 'read': ['read', 'Operations as part of Data structure'], 'if': ['if', 'Operations as part of Algorithms'], 'write': ['write', 'Operations as part of Data structure'], 'macros;': ['macro', 'Properties of Datastructure / Function / Blocks'], 'all the': ['avl tre', 'Data-Structure and its Components'], 'read *': ['read', 'Operations as part of Data structure']}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	!tested	127	126	1	{}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	N	12	[0, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	drops the bottom 8 bits when bit depth is 16	131	131	10	{'bits': ['bit', 'Data-Structure and its Components'], 'bit': ['bit', 'Data-Structure and its Components']}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P	nan	[1, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	removes the alpha channel if present	135	135	6	{'removes': ['remov', 'Operations as part of Algorithms'], 'if': ['if', 'Operations as part of Algorithms'], 'present': ['reset', 'Operations as part of Algorithms']}	['channel', 'alpha']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	"unpacks low-bit-depth components into 1 byte per component on read,
       * reverses this on write."	144	146	15	{'byte': ['byte', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'read': ['read', 'Operations as part of Data structure'], 'reverses': ['revers', 'Operations as part of Data structure'], 'write': ['write', 'Operations as part of Data structure'], 'write.': ['write', 'Operations as part of Data structure'], '1 byte': ['byte', 'Time Complexity / Space Complexity/ Memory/ Exception']}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	reverses the order of low-bit-depth components packed into a byte	155	155	10	{'reverses': ['revers', 'Operations as part of Data structure'], 'order': ['order', 'Properties of Datastructure / Function / Blocks'], 'byte': ['byte', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'a byte': ['byte', 'Time Complexity / Space Complexity/ Memory/ Exception']}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	"expands PLTE PNG files to RGB (no tRNS) or RGBA (tRNS) *
       * Note that the 'EXPAND' transform does lots of different things:"	159	160	23	"{'expands': ['expans', 'Operations as part of Data structure'], 'expand': ['expand', 'Operations as part of Data structure'], ""'expand'"": ['expands', 'Operations as part of Data structure'], 'different': ['differenti', 'Properties of Datastructure / Function / Blocks']}"	['rgb']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	expands grayscale PNG files to RGB, or RGBA	162	162	8	{'expands': ['expans', 'Operations as part of Data structure']}	['grayscale', 'gray', 'rgb']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	expands the tRNS chunk in files without alpha	164	164	8	{'expands': ['expans', 'Operations as part of Data structure']}	['alpha']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P	nan	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	converts gray-scale components to 1..0 from 0..1	173	173	7	{'converts': ['convert', 'Operations as part of Algorithms']}	['gray']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P	nan	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	"reduces component values to the original range based on the sBIT chunk,
       * this is only partially reversible - the low bits are lost and cannot be
       * recovered on write.  In fact write code replicates the bits to generate
       * new low-order bits."	182	186	44	{'reduces': ['reduct', 'Operations as part of Algorithms'], 'values': ['valu', 'Data-Structure and its Components'], 'range': ['rang', 'Data-Structure and its Components'], 'based': ['base', 'Properties of Datastructure / Function / Blocks'], 'partially': ['partial', 'Properties of Datastructure / Function / Blocks'], 'reversible': ['revers', 'Operations as part of Data structure'], 'bits': ['bit', 'Data-Structure and its Components'], 'write': ['write', 'Operations as part of Data structure'], 'new': ['new', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'original': ['ordinal', 'Data-Structure and its Components'], 'write.': ['write', 'Operations as part of Data structure'], 'generate': ['generat', 'Operations as part of Algorithms'], 'generate *': ['generate', 'Operations as part of Algorithms']}	['red']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	reverses the rgb component values of true-color pixels	195	195	8	{'reverses': ['revers', 'Operations as part of Data structure'], 'values': ['valu', 'Data-Structure and its Components']}	['pixel', 'rgb', 'color']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	"swaps the alpha channel of RGBA or GA pixels to the front - ARGB or
       * AG, on write reverses the process."	204	206	22	{'swaps': ['swap', 'Operations as part of Algorithms'], 'front': ['front', 'Data-Structure and its Components'], 'write': ['write', 'Operations as part of Data structure'], 'reverses': ['revers', 'Operations as part of Data structure'], 'process': ['process', 'Operations as part of Algorithms'], 'process.': ['processed', 'Operations as part of Algorithms'], 'front -': ['front', 'Data-Structure and its Components']}	['pixel', 'rgb', 'alpha', 'channel']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	byte-swaps 16-bit component values	215	215	4	{'values': ['valu', 'Data-Structure and its Components']}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P	nan	[1, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	converts an alpha channel from 0..1 to 1..0	224	224	8	{'converts': ['convert', 'Operations as part of Algorithms']}	['channel', 'alpha']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	'A' for a filler!	227	227	4	{'for': ['for', 'Operations as part of Algorithms']}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P	nan	[1, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	"on write skips a leading filler channel; testing requires data with a
       * filler channel so this is produced from RGBA or GA images by removing
       * the 'alpha' flag from the color type in place."	228	231	36	{'write': ['write', 'Operations as part of Data structure'], 'data': ['data', 'Data-Structure and its Components'], 'removing': ['moving', 'Operations as part of Algorithms'], 'leading': ['sending', 'Operations as part of Algorithms'], 'testing': ['reseting', 'Operations as part of Algorithms'], 'requires': ['enquires', 'Operations as part of Algorithms'], 'produced': ['reduced', 'Operations as part of Algorithms'], 'images': ['makes', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'removing *': ['removing', 'Operations as part of Algorithms']}	['channel', 'image', 'rgb', 'alpha', 'color']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	on write strips a trailing filler channel	233	233	7	{'write': ['write', 'Operations as part of Data structure'], 'strips': ['steps', 'Operations as part of Data structure']}	['channel']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P	nan	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	"expands grayscale images to RGB, also causes the palette part of
       * 'EXPAND' to happen.  Low bit depth grayscale images are expanded to
       * 8-bits per component and no attempt is made to convert the image to a
       * palette image.  While this transform is partially reversible
       * png_write_png does not currently support this."	237	242	54	"{'expands': ['expans', 'Operations as part of Data structure'], 'expand': ['expand', 'Operations as part of Data structure'], 'bit': ['bit', 'Data-Structure and its Components'], 'expanded': ['expands', 'Operations as part of Data structure'], 'convert': ['convert', 'Operations as part of Algorithms'], 'while': ['while', 'Operations as part of Algorithms'], 'partially': ['partial', 'Properties of Datastructure / Function / Blocks'], 'reversible': ['revers', 'Operations as part of Data structure'], 'images': ['makes', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'causes': ['case', 'Operations as part of Algorithms'], ""'expand'"": ['expands', 'Operations as part of Data structure'], 'happen.': ['append', 'Operations as part of Algorithms']}"	['grayscale', 'palette', 'image', 'rgb', 'gray']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	"The 'palette' side effect mentioned above; a bit bogus but this is the
       * way the libpng code works."	244	246	19	{'bit': ['bit', 'Data-Structure and its Components'], 'works.': ['words', 'Data-Structure and its Components']}	['palette', 'libpng']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	"expands images to 16-bits per component, as a side effect expands
       * palette images to RGB and expands the tRNS chunk if present, so it can
       * modify 16-bit per component images as well:"	250	253	34	{'expands': ['expans', 'Operations as part of Data structure'], 'if': ['if', 'Operations as part of Algorithms'], 'modify': ['modif', 'Operations as part of Algorithms'], 'images': ['makes', 'Time Complexity / Space Complexity/ Memory/ Exception'], 'expands *': ['expands', 'Operations as part of Data structure'], 'chunk if': ['check if', 'Operations as part of Algorithms'], '* modify': ['modify', 'Operations as part of Algorithms']}	['image', 'palette', 'rgb']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	"side effect of EXPAND_16 - expands the tRNS chunk in an RGB or G 16-bit
       * image."	255	257	17	{'expands': ['expans', 'Operations as part of Data structure'], '- expands': ['expands', 'Operations as part of Data structure']}	['image', 'rgb']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	scales 16-bit components to 8-bits.	261	261	5	{'scales': ['scalar', 'Data-Structure and its Components']}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P	nan	[1, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	name	264	263	1	{}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	N	12	[0, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	!tested	264	263	1	{}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	N	12	[0, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	"Some combinations of options that should be reversible are not; these cases
 * are bugs."	272	274	15	{'combinations': ['combination', 'Operations as part of Data structure'], 'reversible': ['revers', 'Operations as part of Data structure'], 'cases': ['case', 'Operations as part of Algorithms'], 'bugs': ['bug', 'Time Complexity / Space Complexity/ Memory/ Exception']}	[]	False	True	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1,18	[1, 0, 1]
repos/libpng-code/contrib/libtests/pngimage.c	problem, antidote	277	277	2	{}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	N	12	[0, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	antidote	278	277	1	{}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	N	12	[0, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	non-zero if more than one set bit	284	284	7	{'if': ['if', 'Operations as part of Algorithms'], 'set': ['set', 'Data-Structure and its Components'], 'bit': ['bit', 'Data-Structure and its Components'], 'set bit': ['left bit', 'Data-Structure and its Components']}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	lowest set bit	290	290	3	{'set': ['set', 'Data-Structure and its Components'], 'bit': ['bit', 'Data-Structure and its Components'], 'set bit': ['left bit', 'Data-Structure and its Components']}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	combo is ok	307	307	3	{}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	N	12	[0, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	"The name, if 't' has multiple bits set the name of the lowest set bit is
    * returned."	312	314	18	{'if': ['if', 'Operations as part of Algorithms'], 'multiple': ['multipli', 'Operations as part of Data structure'], 'bits': ['bit', 'Data-Structure and its Components'], 'set': ['set', 'Data-Structure and its Components'], 'bit': ['bit', 'Data-Structure and its Components'], 'returned': ['return', 'Operations as part of Algorithms'], 'returned.': ['returned', 'Operations as part of Algorithms'], 'set bit': ['left bit', 'Data-Structure and its Components']}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	first set bit	318	318	3	{'first': ['first', 'Data-Structure and its Components'], 'set': ['set', 'Data-Structure and its Components'], 'bit': ['bit', 'Data-Structure and its Components'], 'first set': ['first few', 'Data-Structure and its Components'], 'set bit': ['left bit', 'Data-Structure and its Components']}	[]	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 0, 0]
repos/libpng-code/contrib/libtests/pngimage.c	"Variables calculated by validate_T below and used to record all the supported
 * transforms.  Need (unsigned int) here because of the places where these
 * values are used (unsigned compares in the 'exhaustive' iterator.)"	329	332	34	{'record': ['recur', 'Operations as part of Algorithms'], 'unsigned': ['unsign', 'Properties of Datastructure / Function / Blocks'], 'int': ['int', 'Properties of Datastructure / Function / Blocks'], 'values': ['valu', 'Data-Structure and its Components'], 'compares': ['comparis', 'Operations as part of Algorithms'], 'iterator': ['iter', 'Operations as part of Algorithms'], 'validate_t': ['validated', 'Operations as part of Algorithms'], '(unsigned': ['unsigned', 'Properties of Datastructure / Function / Blocks'], 'places': ['replaces', 'Operations as part of Algorithms'], 'iterator.)': ['iterator', 'Data-Structure and its Components'], 'all the': ['avl tre', 'Data-Structure and its Components'], '* values': ['values', 'Data-Structure and its Components']}	['idat']	False	False	False	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	1	[1, 1, 0]
repos/libpng-code/contrib/libtests/pngimage.c	Validate the above table - this just builds the above values	337	337	11	{'validate': ['validated', 'Operations as part of Algorithms'], 'values': ['valu', 'Data-Structure and its Components']}	['idat']	False	False	True	False	False	False	False	False	False	nan	nan	nan	nan	nan	nan	nan	1.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	U	19	[1, 1, 1]
