"File name","Comment Id","Comment Text","Comment Tokens","Comment scope","Prog.dom matches (comm.)","Prob.dom matches (comm.)","Identifier symbol","Identifier type","Identifier tokens","Identifier scopes","prog.dom matches (id)","prob. dom matches (id)","prog.dom matches (comm+id)","prob. dom matches (comm+id)","Symbol ids"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",11,"This deliberately lacks the const.","deliberately ||| lacks ||| const ||| ","78: 80","['const', 'Properties of Datastructure / Function / Blocks']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",12,"This is copied from 1.5.1 png.h:","copied ||| 1 ||| 5 ||| 1 ||| png ||| h ||| ","81: 102","","png","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",13,"These are needed too for the default build:","needed ||| for ||| default ||| build ||| ","103: 106","['for', 'Operations as part of Algorithms']  ['default', 'Properties of Datastructure / Function / Blocks']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",14,"This comes from pnglibconf.h after 1.5:","comes ||| pnglibconf ||| h ||| 1 ||| 5 ||| ","107: 113","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",15,"1.6.0 constifies many APIs, the following exists to allow pngvalid to be
    * compiled against earlier versions.","1 ||| 6 ||| 0 ||| constifies ||| many ||| apis ||| following ||| exists ||| allow ||| pngvalid ||| compiled ||| earlier ||| versions ||| ","114: 120","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",16,"RELEASE_BUILD is true for releases and release candidates:","release_build ||| true ||| for ||| releases ||| release ||| candidates ||| ","121: 125","['for', 'Operations as part of Algorithms']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",17,"!RELEASE_BUILD","release_build ||| ","126: 126","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",18,"!RELEASE_BUILD","release_build ||| ","128: 128","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",19,"For floating point constants","for ||| floating ||| point ||| constants ||| ","130: 130","['for', 'Operations as part of Algorithms']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",20,"For malloc","for ||| malloc ||| ","131: 131","['for', 'Operations as part of Algorithms']  ['malloc', 'Time Complexity / Space Complexity/ Memory/ Exception']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",21,"For memcpy, memset","for ||| memcpy ||| memset ||| ","132: 132","['for', 'Operations as part of Algorithms']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",22,"For floor","for ||| floor ||| ","133: 133","['for', 'Operations as part of Algorithms']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",23,"Convenience macros.","convenience ||| macros ||| ","135: 145","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",24,"Unused formal parameter errors are removed using the following macro which is
 * expected to have no bad effects on performance.","unused ||| formal ||| parameter ||| errors ||| removed ||| using ||| following ||| macro ||| expected ||| bad ||| effects ||| performance ||| ","146: 156","['removed', 'Operations as part of Algorithms']  ['macro', 'Properties of Datastructure / Function / Blocks']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",25,"**************************** EXCEPTION HANDLING ****************************","exception ||| handling ||| ","157: 169","['exception handling', 'Time Complexity / Space Complexity/ Memory/ Exception']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",26,"__cplusplus","__cplusplus ||| ","170: 170","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",27,"The following are macros to reduce typing everywhere where the well known
 * name 'the_exception_context' must be defined.","following ||| macros ||| reduce ||| typing ||| everywhere ||| well ||| known ||| name ||| the_exception_context ||| must ||| defined ||| ","175: 181","['reduce', 'Operations as part of Algorithms']","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",28,"This macro returns the number of elements in an array as an (unsigned int),
 * it is necessary to avoid the inability of certain versions of GCC to use
 * the value of a compile-time constant when performing range checks.  It must
 * be passed an array name.","macro ||| returns ||| number ||| elements ||| array ||| unsigned ||| int ||| necessary ||| avoid ||| inability ||| certain ||| versions ||| gcc ||| use ||| value ||| compile-time ||| constant ||| performing ||| range ||| checks ||| must ||| passed ||| array ||| name ||| ","182: 188","['macro', 'Properties of Datastructure / Function / Blocks']  ['returns', 'Operations as part of Algorithms']  ['number', 'Data-Structure and its Components']  ['array', 'Data-Structure and its Components']  ['unsigned', 'Properties of Datastructure / Function / Blocks']  ['int', 'Properties of Datastructure / Function / Blocks']  ['value', 'Data-Structure and its Components']  ['constant', 'Properties of Datastructure / Function / Blocks']  ['range', 'Data-Structure and its Components']  ['checks', 'Operations as part of Algorithms']  ['array', 'Data-Structure and its Components']","gcc","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",29,"GCC BUG 66447 (https://gcc.gnu.org/bugzilla/show_bug.cgi?id=66447) requires
 * some broken GCC versions to be fixed up to avoid invalid whining about auto
 * variables that are *not* changed within the scope of a setjmp being changed.
 *
 * Feel free to extend the list of broken versions.","gcc ||| bug ||| 66447 ||| https ||| gcc ||| gnu ||| org ||| bugzilla ||| show_bug ||| cgi ||| id ||| 66447 ||| requires ||| broken ||| gcc ||| versions ||| fixed ||| avoid ||| invalid ||| whining ||| auto ||| variables ||| changed ||| within ||| scope ||| setjmp ||| changed ||| feel ||| free ||| extend ||| list ||| broken ||| versions ||| ","189: 198","['bug', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['free', 'Time Complexity / Space Complexity/ Memory/ Exception']  ['list', 'Data-Structure and its Components']","gcc ||| gcc ||| gcc","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",30,"For the moment just do it always; all versions of GCC seem to be broken:","for ||| moment ||| do ||| always ||| versions ||| gcc ||| seem ||| broken ||| ","199: 202","['for', 'Operations as part of Algorithms']  ['do', 'Operations as part of Algorithms']","gcc","make_volatile_for_gnu","VarDecl : const void *volatile","make volatile for gnu","201: 201","make : Time Complexity / Space Complexity/ Memory/ Exception | volatile : Properties of Datastructure / Function / Blocks | for : Operations as part of Algorithms","","","","2400255981773"
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",31,"!GNUC broken versions","gnuc ||| broken ||| versions ||| ","203: 203","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",32,"!GNUC broken versions","gnuc ||| broken ||| versions ||| ","205: 205","","","","","","","","","","",""
"/home/dewang/smartKT/SmartKT/kgg/projects/libpng/contrib/libtests/pngvalid.c",33,"****************************** UTILITIES ***********************************","utilities ||| ","207: 253","","","safecat ||| safecatn ||| safecatd ||| size_t ||| size_t ||| size_t ||| size_t ||| size_t ||| size_t ||| size_t ||| size_t ||| size_t ||| number ||| number ||| invalid ||| sep ||| colour_types ||| buffer ||| bufsize ||| pos ||| cat ||| buffer ||| bufsize ||| pos ||| n ||| buffer ||| bufsize ||| pos ||| d ||| precision ||| sprintf ||| safecat ||| sprintf ||| safecat ||| pos ||| bufsize ||| cat ||| cat ||| buffer ||| pos ||| cat ||| pos ||| bufsize ||| pos ||| bufsize ||| buffer ||| pos ||| pos ||| sprintf ||| number ||| n ||| safecat ||| buffer ||| bufsize ||| pos ||| number ||| sprintf ||| number ||| precision ||| d ||| safecat ||| buffer ||| bufsize ||| pos ||| number ||| invalid ||| invalid ||| invalid ||| ""%d"" ||| ""%.*f"" ||| ""invalid"" ||| "": "" ||| ""grayscale"" ||| ""truecolour"" ||| ""indexed-colour"" ||| ""grayscale with alpha"" ||| ""truecolour with alpha"" ||| pos ||| bufsize ||| cat ||| cat ||| buffer ||| pos ||| bufsize ||| bufsize ||| buffer ||| pos ||| pos ||| sprintf ||| number ||| n ||| safecat ||| buffer ||| bufsize ||| pos ||| number ||| number ||| sprintf ||| number ||| precision ||| d ||| safecat ||| buffer ||| bufsize ||| pos ||| number ||| number ||| invalid ||| invalid ||| invalid","FunctionDecl : size_t (char *, size_t, size_t, const char *) ||| FunctionDecl : size_t (char *, size_t, size_t, int) ||| FunctionDecl : size_t (char *, size_t, size_t, double, int) ||| TypeRef : size_t ||| TypeRef : size_t ||| TypeRef : size_t ||| TypeRef : size_t ||| TypeRef : size_t ||| TypeRef : size_t ||| TypeRef : size_t ||| TypeRef : size_t ||| TypeRef : size_t ||| VarDecl : char [64] ||| VarDecl : char [64] ||| VarDecl : const char [8] ||| VarDecl : const char [3] ||| VarDecl : const char *[8] ||| ParmDecl : char * ||| ParmDecl : size_t ||| ParmDecl : size_t ||| ParmDecl : const char * ||| ParmDecl : char * ||| ParmDecl : size_t ||| ParmDecl : size_t ||| ParmDecl : int ||| ParmDecl : char * ||| ParmDecl : size_t ||| ParmDecl : size_t ||| ParmDecl : double ||| ParmDecl : int ||| CallExpr : int ||| CallExpr : size_t ||| CallExpr : int ||| CallExpr : size_t ||| DeclRefExpr : size_t ||| DeclRefExpr : size_t ||| DeclRefExpr : const char * ||| DeclRefExpr : const char * ||| DeclRefExpr : char * ||| DeclRefExpr : size_t ||| DeclRefExpr : const char * ||| DeclRefExpr : size_t ||| DeclRefExpr : size_t ||| DeclRefExpr : size_t ||| DeclRefExpr : size_t ||| DeclRefExpr : char * ||| DeclRefExpr : size_t ||| DeclRefExpr : size_t ||| DeclRefExpr : int (char *, const char *, ...) ||| DeclRefExpr : char [64] ||| DeclRefExpr : int ||| DeclRefExpr : size_t (char *, size_t, size_t, const char *) ||| DeclRefExpr : char * ||| DeclRefExpr : size_t ||| DeclRefExpr : size_t ||| DeclRefExpr : char [64] ||| DeclRefExpr : int (char *, const char *, ...) ||| DeclRefExpr : char [64] ||| DeclRefExpr : int ||| DeclRefExpr : double ||| DeclRefExpr : size_t (char *, size_t, size_t, const char *) ||| DeclRefExpr : char * ||| DeclRefExpr : size_t ||| DeclRefExpr : size_t ||| DeclRefExpr : char [64] ||| DeclRefExpr : const char [8] ||| DeclRefExpr : const char [8] ||| DeclRefExpr : const char [8] ||| StringLiteral : char [3] ||| StringLiteral : char [5] ||| StringLiteral : const char [8] ||| StringLiteral : const char [3] ||| StringLiteral : char [10] ||| StringLiteral : char [11] ||| StringLiteral : char [15] ||| StringLiteral : char [21] ||| StringLiteral : char [22] ||| UnexposedExpr : size_t ||| UnexposedExpr : size_t ||| UnexposedExpr : const char * ||| UnexposedExpr : const char * ||| UnexposedExpr : char * ||| UnexposedExpr : size_t ||| UnexposedExpr : size_t ||| UnexposedExpr : size_t ||| UnexposedExpr : char * ||| UnexposedExpr : size_t ||| UnexposedExpr : size_t ||| UnexposedExpr : int (*)(char *, const char *, ...) ||| UnexposedExpr : char * ||| UnexposedExpr : int ||| UnexposedExpr : size_t (*)(char *, size_t, size_t, const char *) ||| UnexposedExpr : char * ||| UnexposedExpr : size_t ||| UnexposedExpr : size_t ||| UnexposedExpr : const char * ||| UnexposedExpr : char * ||| UnexposedExpr : int (*)(char *, const char *, ...) ||| UnexposedExpr : char * ||| UnexposedExpr : int ||| UnexposedExpr : double ||| UnexposedExpr : size_t (*)(char *, size_t, size_t, const char *) ||| UnexposedExpr : char * ||| UnexposedExpr : size_t ||| UnexposedExpr : size_t ||| UnexposedExpr : const char * ||| UnexposedExpr : char * ||| UnexposedExpr : const char * ||| UnexposedExpr : const char * ||| UnexposedExpr : const char *","safecat ||| safecatn ||| safecatd ||| size t ||| size t ||| size t ||| size t ||| size t ||| size t ||| size t ||| size t ||| size t ||| number ||| number ||| invalid ||| sep ||| colour types ||| buffer ||| bufsize ||| pos ||| cat ||| buffer ||| bufsize ||| pos ||| n ||| buffer ||| bufsize ||| pos ||| d ||| precision ||| sprintf ||| safecat ||| sprintf ||| safecat ||| pos ||| bufsize ||| cat ||| cat ||| buffer ||| pos ||| cat ||| pos ||| bufsize ||| pos ||| bufsize ||| buffer ||| pos ||| pos ||| sprintf ||| number ||| n ||| safecat ||| buffer ||| bufsize ||| pos ||| number ||| sprintf ||| number ||| precision ||| d ||| safecat ||| buffer ||| bufsize ||| pos ||| number ||| invalid ||| invalid ||| invalid ||| ""%d"" ||| ""%.*f"" ||| ""invalid"" ||| "": "" ||| ""grayscale"" ||| ""truecolour"" ||| ""indexed-colour"" ||| ""grayscale with alpha"" ||| ""truecolour with alpha"" ||| pos ||| bufsize ||| cat ||| cat ||| buffer ||| pos ||| bufsize ||| bufsize ||| buffer ||| pos ||| pos ||| sprintf ||| number ||| n ||| safecat ||| buffer ||| bufsize ||| pos ||| number ||| number ||| sprintf ||| number ||| precision ||| d ||| safecat ||| buffer ||| bufsize ||| pos ||| number ||| number ||| invalid ||| invalid ||| invalid","214: 225 ||| 227: 232 ||| 235: 241 ||| 214: 214 ||| 214: 214 ||| 214: 214 ||| 227: 227 ||| 227: 227 ||| 227: 227 ||| 235: 235 ||| 235: 235 ||| 235: 235 ||| 229: 229 ||| 238: 238 ||| 244: 244 ||| 245: 245 ||| 247: 251 ||| 214: 214 ||| 214: 214 ||| 214: 214 ||| 215: 215 ||| 227: 227 ||| 227: 227 ||| 227: 227 ||| 227: 227 ||| 235: 235 ||| 235: 235 ||| 235: 235 ||| 235: 235 ||| 236: 236 ||| 230: 230 ||| 231: 231 ||| 239: 239 ||| 240: 240 ||| 217: 217 ||| 217: 217 ||| 217: 217 ||| 217: 217 ||| 218: 218 ||| 218: 218 ||| 218: 218 ||| 220: 220 ||| 220: 220 ||| 221: 221 ||| 221: 221 ||| 223: 223 ||| 223: 223 ||| 224: 224 ||| 230: 230 ||| 230: 230 ||| 230: 230 ||| 231: 231 ||| 231: 231 ||| 231: 231 ||| 231: 231 ||| 231: 231 ||| 239: 239 ||| 239: 239 ||| 239: 239 ||| 239: 239 ||| 240: 240 ||| 240: 240 ||| 240: 240 ||| 240: 240 ||| 240: 240 ||| 249: 249 ||| 250: 250 ||| 250: 250 ||| 230: 230 ||| 239: 239 ||| 244: 244 ||| 245: 245 ||| 249: 249 ||| 249: 249 ||| 249: 249 ||| 250: 250 ||| 250: 250 ||| 217: 217 ||| 217: 217 ||| 217: 217 ||| 217: 217 ||| 218: 218 ||| 220: 220 ||| 220: 220 ||| 221: 221 ||| 223: 223 ||| 223: 223 ||| 224: 224 ||| 230: 230 ||| 230: 230 ||| 230: 230 ||| 231: 231 ||| 231: 231 ||| 231: 231 ||| 231: 231 ||| 231: 231 ||| 231: 231 ||| 239: 239 ||| 239: 239 ||| 239: 239 ||| 239: 239 ||| 240: 240 ||| 240: 240 ||| 240: 240 ||| 240: 240 ||| 240: 240 ||| 240: 240 ||| 249: 249 ||| 250: 250 ||| 250: 250"," |||  |||  ||| size : Data-Structure and its Components ||| size : Data-Structure and its Components ||| size : Data-Structure and its Components ||| size : Data-Structure and its Components ||| size : Data-Structure and its Components ||| size : Data-Structure and its Components ||| size : Data-Structure and its Components ||| size : Data-Structure and its Components ||| size : Data-Structure and its Components ||| number : Data-Structure and its Components ||| number : Data-Structure and its Components |||  |||  |||  ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  |||  |||  ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  |||  |||  ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  |||  |||  |||  |||  |||  ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  |||  |||  ||| number : Data-Structure and its Components |||  |||  ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  |||  ||| number : Data-Structure and its Components |||  ||| number : Data-Structure and its Components |||  |||  |||  ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  |||  ||| number : Data-Structure and its Components |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  |||  |||  ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  |||  |||  ||| number : Data-Structure and its Components |||  |||  ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  |||  ||| number : Data-Structure and its Components ||| number : Data-Structure and its Components |||  ||| number : Data-Structure and its Components |||  |||  |||  ||| buffer : Time Complexity / Space Complexity/ Memory/ Exception |||  |||  ||| number : Data-Structure and its Components ||| number : Data-Structure and its Components |||  |||  ||| "," |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  |||  ||| ","","","2401119038850 ||| 2401927242147 ||| 2400096861541 ||| 2402256417992 ||| 2402256417992 ||| 2402256417992 ||| 2402256417992 ||| 2402256417992 ||| 2402256417992 ||| 2402256417992 ||| 2402256417992 ||| 2402256417992 ||| 2401080679282 ||| 2400310893779 ||| 2400728969753 ||| 2400264330589 ||| 2400409070014 ||| 2403096571056 ||| 2400377652042 ||| 2403715598541 ||| 2401460934955 ||| 2400249009456 ||| 2402465243578 ||| 2400838557434 ||| 2400404469722 ||| 2402975209108 ||| 2402648881199 ||| 2403453239745 ||| 2401249175905 ||| 2400488200530 ||| 2403099843046 ||| 2403600139887 ||| 2402137008093 ||| 2403913963406 ||| 2403458826626 ||| 2401300064212 ||| 2401078269380 ||| 2401018478731 ||| 2401285354893 ||| 2401654754477 ||| 2402301211825 ||| 2400864757632 ||| 2400525950238 ||| 2403438437868 ||| 2403511825239 ||| 2402331232863 ||| 2402709131831 ||| 2404027029491 ||| 2400439152143 ||| 2403330262776 ||| 2403180123451 ||| 2401180262085 ||| 2400193400946 ||| 2403695937428 ||| 2402597335508 ||| 2401052392538 ||| 2402915344216 ||| 2403511596373 ||| 2401186913116 ||| 2404279138383 ||| 2403691494224 ||| 2402671930657 ||| 2400600054957 ||| 2403840056807 ||| 2403483727110 ||| 2400664253385 ||| 2402079660146 ||| 2402317801872 ||| 2403578839958 ||| 2403066919586 ||| 2403778186108 ||| 2403203664889 ||| 2401072992547 ||| 2402546236181 ||| 2401139045350 ||| 2403436053069 ||| 2401172467638 ||| 2400697350644 ||| 2401219733152 ||| 2403382547863 ||| 2401352773181 ||| 2402250100061 ||| 2404095294425 ||| 2403062193150 ||| 2401618456250 ||| 2402717346392 ||| 2402978052350 ||| 2401467182972 ||| 2401147433071 ||| 2402845502775 ||| 2400820326863 ||| 2401142712392 ||| 2403971712232 ||| 2400315903142 ||| 2402380850486 ||| 2401236202235 ||| 2402059802972 ||| 2403674008075 ||| 2402361721719 ||| 2402045171557 ||| 2401952027003 ||| 2403883995462 ||| 2401272775208 ||| 2403720987542 ||| 2402847153612 ||| 2401077214761 ||| 2401657572438 ||| 2400518487905 ||| 2403455544854 ||| 2403244244816"
