"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"read_filter","UnexposedExpr",33,33,"void (**)(png_row_infop, png_bytep, png_const_bytep)","read filter","read : Operations as part of Data structure","","1701605530449"
"pp","UnexposedExpr",33,33,"png_structp","pp","","","1702335317748"
"png_read_filter_row_sub3_sse2","UnexposedExpr",33,33,"void (*)(png_row_infop, png_bytep, png_const_bytep)","png read filter row sub3 sse2","read : Operations as part of Data structure","png","1703196230343"
"read_filter","UnexposedExpr",34,34,"void (**)(png_row_infop, png_bytep, png_const_bytep)","read filter","read : Operations as part of Data structure","","1700552480356"
"pp","UnexposedExpr",34,34,"png_structp","pp","","","1703646819658"
"png_read_filter_row_avg3_sse2","UnexposedExpr",34,34,"void (*)(png_row_infop, png_bytep, png_const_bytep)","png read filter row avg3 sse2","read : Operations as part of Data structure","png","1702685640512"
"read_filter","UnexposedExpr",35,35,"void (**)(png_row_infop, png_bytep, png_const_bytep)","read filter","read : Operations as part of Data structure","","1702738441541"
"pp","UnexposedExpr",35,35,"png_structp","pp","","","1701803936348"
"png_read_filter_row_paeth3_sse2","UnexposedExpr",36,36,"void (*)(png_row_infop, png_bytep, png_const_bytep)","png read filter row paeth3 sse2","read : Operations as part of Data structure","png","1702943129947"
"bpp","UnexposedExpr",38,38,"unsigned int","bpp","","","1702766245749"
"read_filter","UnexposedExpr",40,40,"void (**)(png_row_infop, png_bytep, png_const_bytep)","read filter","read : Operations as part of Data structure","","1702443769925"
"pp","UnexposedExpr",40,40,"png_structp","pp","","","1700633325173"
"png_read_filter_row_sub4_sse2","UnexposedExpr",40,40,"void (*)(png_row_infop, png_bytep, png_const_bytep)","png read filter row sub4 sse2","read : Operations as part of Data structure","png","1701728061311"
"read_filter","UnexposedExpr",41,41,"void (**)(png_row_infop, png_bytep, png_const_bytep)","read filter","read : Operations as part of Data structure","","1704057724902"
"pp","UnexposedExpr",41,41,"png_structp","pp","","","1701925095098"
"png_read_filter_row_avg4_sse2","UnexposedExpr",41,41,"void (*)(png_row_infop, png_bytep, png_const_bytep)","png read filter row avg4 sse2","read : Operations as part of Data structure","png","1701702115736"
"read_filter","UnexposedExpr",42,42,"void (**)(png_row_infop, png_bytep, png_const_bytep)","read filter","read : Operations as part of Data structure","","1701632709561"
"pp","UnexposedExpr",42,42,"png_structp","pp","","","1701651018177"
"png_read_filter_row_paeth4_sse2","UnexposedExpr",43,43,"void (*)(png_row_infop, png_bytep, png_const_bytep)","png read filter row paeth4 sse2","read : Operations as part of Data structure","png","1704231993529"
